feature,value
1007_s_at,0.0003280319782697
1053_at,0.000236351674674
117_at,0.0002828605467087
121_at,0.0002754177652252
1255_g_at,0.0002718508338433
1294_at,0.0002530575076048
1316_at,0.0003286999295185
1320_at,0.0002049136858025
1405_i_at,0.0002589478903924
1431_at,0.0002662169944963
1438_at,0.0002118122494468
1487_at,0.0003277970405606
1494_f_at,0.0002324966087225
1552256_a_at,0.0002214596426649
1552257_a_at,0.0002284744178594
1552258_at,0.0001876642438492
1552261_at,0.0002451876631365
1552263_at,0.0002201509068017
1552264_a_at,0.0001405791047951
1552266_at,0.0002351632980009
1552269_at,0.0001330474885101
1552271_at,0.000246611396374
1552272_a_at,0.0003222011444006
1552274_at,0.0002186322713989
1552275_s_at,0.000150168502992
1552276_a_at,0.0002228111870097
1552277_a_at,0.0002201116892927
1552278_a_at,0.0009042953364148
1552279_a_at,0.0002170687763792
1552280_at,0.0002327956983088
1552281_at,0.0003333215989645
1552283_s_at,0.0001763385567113
1552286_at,0.000220409202984
1552287_s_at,0.0001736249016012
1552288_at,0.0024081071625971
1552289_a_at,0.0087549857980488
1552291_at,0.0002670737051867
1552293_at,0.0002263529455861
1552295_a_at,0.0001887894740446
1552296_at,0.0001770345451321
1552299_at,0.0001386108558589
1552301_a_at,0.0001937889266713
1552302_at,0.000213960200107
1552303_a_at,0.0001817252328941
1552304_at,0.0002553205305237
1552306_at,0.0002129146944832
1552307_a_at,0.0002745421138318
1552309_a_at,0.0002395401878045
1552310_at,0.0006180117043346
1552311_a_at,0.0002853057356767
1552312_a_at,0.0003833257026811
1552314_a_at,0.0002076952546555
1552315_at,0.0002351682202855
1552316_a_at,0.0001448349824804
1552318_at,0.0001817000582069
1552319_a_at,0.0001327294090004
1552320_a_at,0.0001363983501149
1552321_a_at,0.0001803987820011
1552322_at,0.0001860510289774
1552323_s_at,0.000187634547052
1552325_at,0.0002549868833673
1552326_a_at,0.0001959831150079
1552327_at,0.0001791146519297
1552329_at,0.0004842454632867
1552330_at,0.000297203199814
1552332_at,0.0002223312239931
1552334_at,0.0002862631699599
1552335_at,0.0002752557582972
1552337_s_at,0.0002997545987837
1552338_at,0.0002684530340879
1552340_at,0.00021302629811
1552343_s_at,0.0002011270941575
1552344_s_at,0.0002495104494742
1552347_at,0.0001667110138468
1552348_at,0.0002216799654938
1552349_a_at,0.0001925992379755
1552354_at,0.0002881521247468
1552355_s_at,0.0002117894468284
1552359_at,0.0001978357103981
1552360_a_at,0.0002011479025186
1552362_a_at,0.0001387991362723
1552364_s_at,0.000311111607923
1552365_at,0.0002021210681211
1552367_a_at,0.0001661065303825
1552368_at,0.0001903830183986
1552370_at,0.0003479927375009
1552372_at,0.0001712403008563
1552373_s_at,0.0002088762453354
1552375_at,0.0002485618085695
1552377_s_at,0.000212775636922
1552378_s_at,0.0001675413648654
1552379_at,0.0001546407642956
1552381_at,0.0002111031981465
1552383_at,0.0001776836705963
1552384_a_at,0.0002119139765596
1552386_at,0.0001911737428998
1552388_at,0.0002468439764855
1552389_at,0.0001742544322635
1552390_a_at,0.0003171722333556
1552391_at,0.0002386145217966
1552393_at,0.0001213450703722
1552394_a_at,0.0002674105356295
1552395_at,0.0002855567356924
1552396_at,0.0001546012404272
1552398_a_at,0.0002046909659596
1552399_a_at,0.000221686394718
1552400_a_at,0.0001967473166686
1552401_a_at,0.0002022972449852
1552402_at,0.0001936064823606
1552405_at,0.0001555696827367
1552408_at,0.0002269326934273
1552409_a_at,0.0002481380873768
1552410_at,0.0002747857173868
1552411_at,0.0002935827708087
1552412_a_at,0.0001608377870303
1552414_at,0.0001138768250113
1552415_a_at,0.0002893087490183
1552417_a_at,0.000251485333206
1552418_at,0.0001883452376012
1552419_s_at,0.0001891856502396
1552421_a_at,0.0001803708001247
1552422_at,0.0003178083397445
1552423_at,0.0002125226567884
1552424_at,0.0002533555536901
1552425_a_at,0.0001062281774043
1552426_a_at,0.0001766363018684
1552427_at,0.0001980892618651
1552430_at,0.0001541487090935
1552432_at,0.0001549017377719
1552436_a_at,0.0001998546422148
1552438_a_at,0.0003079886933261
1552439_s_at,0.000109460083935
1552440_at,0.0001800341096818
1552445_a_at,0.0001338914038934
1552448_a_at,0.0001633145516223
1552449_a_at,0.0001545353455815
1552450_a_at,0.0002381543216445
1552452_at,0.0001618274173021
1552453_a_at,0.0002512655229235
1552455_at,0.0002094420054802
1552456_a_at,0.0001918173443602
1552457_a_at,0.000113640106778
1552458_at,0.0002016391543816
1552459_a_at,0.0001867848594614
1552461_at,0.0002222098948567
1552463_at,0.0001692845402865
1552466_x_at,0.0002342673928693
1552467_at,0.0002617380042012
1552468_a_at,0.0003008060029594
1552470_a_at,0.0001801251188621
1552472_a_at,0.0002790243329597
1552473_at,0.0002822442633628
1552474_a_at,0.0001497573593091
1552476_s_at,0.0002249528367545
1552477_a_at,0.0001469426244429
1552478_a_at,0.0002172742704823
1552480_s_at,0.0003597341939961
1552481_s_at,0.0004210249606337
1552482_at,0.0002573619025985
1552484_at,0.0003750646557257
1552485_at,0.0001843490531704
1552486_s_at,0.0003244863087807
1552487_a_at,0.0002292185790115
1552489_s_at,0.0001791592260696
1552490_at,0.000263454502017
1552491_at,0.0002757658427709
1552493_s_at,0.0001390475306056
1552494_at,0.0001318399771273
1552496_a_at,0.000201039429672
1552497_a_at,0.0001758267928178
1552498_at,0.000291640196629
1552499_a_at,0.0002989372696639
1552501_a_at,0.0001600500144945
1552502_s_at,0.0002497373122563
1552503_at,0.0002619307129766
1552504_a_at,0.0002721695513444
1552506_at,0.0002063112038511
1552507_at,0.0002041698117558
1552508_at,0.0002819056157063
1552509_a_at,0.0573844034894004
1552510_at,0.0001336834279694
1552511_a_at,0.0002612690830186
1552514_at,0.0001761741691121
1552515_at,0.0002173836280461
1552516_a_at,0.0002550478262593
1552518_s_at,0.0001807650656413
1552519_at,0.0012167006616624
1552520_at,0.0002180973127116
1552521_a_at,0.0001363607506406
1552522_at,0.0002819011326933
1552523_a_at,0.0001910000599843
1552524_at,0.0002229133262597
1552526_at,0.0001721152564715
1552528_at,0.000241775041952
1552531_a_at,0.0001215824202057
1552532_a_at,0.0003881138107541
1552535_at,0.0001941024328117
1552536_at,0.0002834115369228
1552538_a_at,0.0003287125983903
1552540_s_at,0.000160051789952
1552541_at,0.0001994245615972
1552542_s_at,0.0002371454352596
1552543_a_at,0.0003023577663957
1552544_at,0.0002596602498448
1552546_a_at,0.0001532289905056
1552548_at,0.0002404111714472
1552549_a_at,0.0001884514713675
1552552_s_at,0.000259516694892
1552553_a_at,0.0001749876217634
1552554_a_at,0.000184600214182
1552555_at,0.0001553369876029
1552557_a_at,0.0001616137560674
1552558_a_at,0.0001776175644369
1552559_a_at,0.0002167964207478
1552562_at,0.0002725365410939
1552563_a_at,0.0002566183387293
1552564_at,0.0002085779672301
1552566_at,0.0002323001684573
1552568_at,0.0002289004106894
1552569_a_at,0.0002536758205275
1552570_at,0.0001381751469136
1552572_a_at,0.0001982037288644
1552573_s_at,0.0001888901514735
1552575_a_at,0.0002156422082921
1552576_at,0.0002688897503545
1552578_a_at,0.0001291961895217
1552579_a_at,0.0004018208355752
1552580_at,0.0001083213464009
1552582_at,0.000325293997963
1552583_s_at,0.0002961419820434
1552584_at,0.0002002213147614
1552585_s_at,0.0002791687590121
1552586_at,0.0001642489212278
1552587_at,0.0003306981766961
1552588_a_at,0.0001810626713882
1552590_a_at,0.0001545690466137
1552592_at,0.000396146295253
1552594_at,0.0002602183689707
1552596_at,0.0001725792155593
1552598_at,0.0002271740304268
1552599_at,0.0001253791232573
1552602_at,0.0002769905214552
1552604_at,0.0001955053576518
1552605_s_at,0.0002719519917247
1552607_at,0.0002552067820656
1552608_at,0.0002164295336584
1552609_s_at,0.0002223209584285
1552610_a_at,0.0003628501357076
1552611_a_at,0.0002672987509859
1552612_at,0.0002534253702901
1552613_s_at,0.0001751356828126
1552615_at,0.0002324351067566
1552616_a_at,0.0007961137671846
1552617_a_at,0.0001975960509746
1552618_at,0.0002267523398189
1552619_a_at,0.0010700424448254
1552620_at,0.0003306154796999
1552621_at,0.0002585480175453
1552622_s_at,0.0001151595896392
1552623_at,0.000214985704021
1552625_a_at,0.000222260897958
1552626_a_at,0.0002689914948226
1552627_a_at,0.0001952578615295
1552628_a_at,0.0002104725868602
1552629_a_at,0.0001997070003711
1552630_a_at,0.0001668722291471
1552631_a_at,0.000306992163064
1552632_a_at,0.0057083999150704
1552633_at,0.0002827401482718
1552634_a_at,0.0002719778173652
1552637_at,0.000188771193413
1552639_at,0.0001737252353587
1552641_s_at,0.0001958543209548
1552643_at,0.0002505485706443
1552644_a_at,0.0003114652982563
1552646_at,0.0004916968245571
1552648_a_at,0.0001943946228872
1552649_a_at,0.0001601520768374
1552651_a_at,0.0002052435841143
1552652_at,0.0001861629695433
1552656_s_at,0.0002179921580031
1552657_a_at,0.0003484831562301
1552658_a_at,0.0001685179609231
1552660_a_at,0.0004634216489733
1552661_at,0.0002247204734011
1552662_a_at,0.0001909090665608
1552663_a_at,0.0002494242018566
1552664_at,0.0002285936939687
1552665_at,0.0001987144746046
1552666_a_at,0.000255445046544
1552667_a_at,0.0002420877050506
1552669_at,0.000205546775271
1552670_a_at,0.0002473477168499
1552671_a_at,0.0002344791790955
1552672_a_at,0.0001725100319701
1552673_at,0.0001092712440274
1552674_at,0.0002462805526966
1552675_at,0.0003210648419721
1552676_at,0.0002550949668488
1552677_a_at,0.0002220053437906
1552678_a_at,0.00020582723261
1552680_a_at,0.0002000873027158
1552682_a_at,0.0002929405992096
1552684_a_at,0.0003468884231574
1552685_a_at,0.0002367546167566
1552686_at,0.0001847864632152
1552687_a_at,0.0001813719145357
1552689_at,0.0001334186108204
1552690_a_at,0.0002650119385022
1552691_at,0.0001904050502884
1552693_at,0.0001495466361261
1552694_at,0.0001643567466394
1552695_a_at,0.0002520852818654
1552696_at,0.0002960154189818
1552698_at,0.0002476794185183
1552701_a_at,0.0002297782833494
1552703_s_at,0.0002067072675453
1552705_at,0.0002033079728486
1552708_a_at,0.0001505349131943
1552711_a_at,0.0003650926258576
1552712_a_at,0.0001818717820825
1552713_a_at,0.0002161852834156
1552714_at,0.0002179842386492
1552715_a_at,0.0003740064394049
1552716_at,0.0003064215524035
1552717_s_at,0.0001510262059861
1552718_at,0.0002197813120227
1552719_at,0.0001708746847173
1552721_a_at,0.0002196018280313
1552722_at,0.0001889686662742
1552724_at,0.0001740748574631
1552725_s_at,0.0001783862912551
1552726_at,0.0001478673978398
1552727_s_at,0.0001191738432645
1552729_at,0.0002488831188345
1552730_at,0.0002613835808178
1552731_at,9.540493158005336e-05
1552732_at,0.0001570466203141
1552733_at,0.0001665251901333
1552734_at,0.0002504432769808
1552735_at,0.0001890980888226
1552736_a_at,0.0002875174171447
1552737_s_at,0.0002397065488452
1552738_a_at,0.0001689500169436
1552739_s_at,0.0002503614369634
1552740_at,0.0001543330907681
1552742_at,0.000264366999771
1552743_at,0.0002498310416743
1552745_at,0.0003941096153904
1552747_a_at,0.0002075008946935
1552749_a_at,0.0002204303901798
1552750_at,0.000217666330303
1552751_a_at,0.0001512451313745
1552752_a_at,0.0002212961890063
1552754_a_at,0.0002339665919893
1552755_at,0.0002528356773109
1552757_s_at,0.0001364399448748
1552758_at,0.0001803747175225
1552760_at,0.0002083063667542
1552761_at,0.0002060041835521
1552763_at,0.0001581275270713
1552765_x_at,0.0001908321909683
1552766_at,0.0001791418431897
1552767_a_at,0.0002456879872179
1552768_at,0.000206149261164
1552769_at,0.0002392589626255
1552770_s_at,0.0002312188015215
1552771_a_at,0.0002183263105642
1552772_at,0.0002485067065672
1552773_at,0.0001498170072587
1552774_a_at,0.0002920375128654
1552775_at,0.0002206019652754
1552777_a_at,0.0002394689110824
1552779_a_at,0.0002047256151141
1552782_at,0.0002571780118773
1552783_at,0.0002367372537029
1552785_at,0.0002092399632519
1552787_at,0.0001700944665196
1552788_a_at,0.0002915486319803
1552789_at,0.0003205359200746
1552790_a_at,0.0002124212163211
1552791_a_at,0.0001285003443377
1552792_at,0.0001964474909757
1552793_at,0.0001566246240939
1552794_a_at,0.0003184241951611
1552796_a_at,0.0002417092501386
1552797_s_at,0.0001728228117253
1552798_a_at,0.0002630467237395
1552799_at,0.000160176638663
1552800_at,0.0002763682833144
1552801_at,0.0001077506555461
1552803_a_at,0.000244217948079
1552804_a_at,0.0002431616609281
1552806_a_at,0.0001725714299071
1552807_a_at,0.0001829907131531
1552808_at,0.0002691202565543
1552809_at,0.0004000533182757
1552811_at,0.0001930785145798
1552812_a_at,0.0002688731113362
1552813_at,0.0002057847767969
1552814_a_at,0.0001791385467602
1552816_at,0.0002101507550928
1552818_a_at,0.0002009826544617
1552819_at,0.0002143696491914
1552822_at,0.0001703426439038
1552825_at,0.0015077857589821
1552826_at,0.0002129594630699
1552827_s_at,0.0002825867922218
1552828_at,0.0002100581729326
1552829_at,0.001086751983719
1552830_at,0.0002312925824481
1552833_at,0.0003701341174657
1552834_at,0.0001898752106727
1552835_at,0.0002273816969956
1552836_at,0.0004280978059648
1552837_at,0.0002351026257946
1552839_at,0.0002953128480627
1552841_s_at,0.0001794409353208
1552842_at,0.0002185700301866
1552843_at,0.0002623780119275
1552845_at,0.0002595413506469
1552846_s_at,0.0002211251341968
1552848_a_at,0.0001538130166265
1552849_at,0.0003803804358913
1552851_at,0.0002009648862159
1552852_a_at,0.0002015817114903
1552853_at,0.0002520637870685
1552854_a_at,0.0002199695949663
1552856_at,0.0002098467842472
1552857_a_at,0.0002229971276052
1552858_at,0.0001857259311534
1552860_at,0.0002073238990448
1552862_at,0.0003619840781419
1552863_a_at,0.0001674006856739
1552865_a_at,0.000386094227486
1552867_at,0.0002474663230389
1552868_at,0.0002406222060293
1552870_s_at,0.0001900497151178
1552872_at,0.0002812311008477
1552873_s_at,0.0002831841719807
1552875_a_at,0.0002415513551025
1552876_at,0.0002845438875478
1552877_s_at,0.0003604553070173
1552878_at,0.000282388228251
1552879_a_at,0.0002071258116252
1552880_at,0.0002416237382656
1552882_a_at,0.0002061027695008
1552884_at,0.000380129383521
1552885_a_at,0.0001814385654195
1552887_at,0.0002602601669137
1552889_a_at,0.0004110586893845
1552890_a_at,0.0001459109207873
1552892_at,0.0002953029851319
1552893_at,0.0002029433078725
1552895_a_at,0.0002746374228638
1552897_a_at,0.0001794005955976
1552898_a_at,0.0001818400719305
1552899_at,0.0001680518192174
1552900_a_at,0.0002063240395192
1552902_a_at,0.0001869120114672
1552903_at,0.0002004439436901
1552904_at,0.001345268821529
1552906_at,0.0002186749589359
1552908_at,0.0001602346677713
1552910_at,0.0002884175621778
1552911_at,0.0001821559172158
1552912_a_at,0.0001854994470859
1552913_at,0.0001886514514917
1552914_a_at,0.0002409641598229
1552915_at,0.0001689207651031
1552917_at,0.0001622862773593
1552919_at,0.0002310762093816
1552921_a_at,0.0002048814060046
1552922_at,0.0001612574342377
1552923_a_at,0.0003155190459089
1552924_a_at,0.0001532025508516
1552925_at,0.0003124879353628
1552927_at,0.0002454132496148
1552928_s_at,0.0002533184254281
1552929_at,0.0002222247762821
1552930_at,0.0001936466124787
1552931_a_at,0.0003090253204541
1552932_at,0.0001591370621097
1552933_at,0.000318270553334
1552935_at,0.000210344830214
1552937_s_at,0.0001393896382163
1552938_at,0.0002730480177992
1552939_at,0.0001561446582934
1552940_at,0.0001845766271826
1552942_at,0.0003457124813814
1552943_at,0.0003113156385205
1552944_a_at,0.0002135124206385
1552946_at,0.0001780487857296
1552947_x_at,0.0002024970327463
1552948_at,0.0002928882932811
1552950_at,0.0002418159982322
1552952_at,0.0002757122064741
1552953_a_at,0.00012538284381
1552954_at,0.0001418565371026
1552955_at,0.0002725923100882
1552957_at,0.0001306951369866
1552960_at,0.0001438522146603
1552961_at,0.0002436341886005
1552964_at,0.0001790148556322
